X Position,Y Position,Mass Density,Convergence Field
-0.7254901960784315,-4.96078431372549,3.4821573922652203e-06,2.2137957531285276e-14
-0.6862745098039218,-4.96078431372549,3.5798958324508997e-06,1.7431955665473407e-14
-0.6470588235294121,-4.96078431372549,3.6747220375307643e-06,2.494527825659813e-14
-0.6078431372549016,-4.96078431372549,3.7662635701829397e-06,2.7382418303350815e-14
-0.5686274509803919,-4.96078431372549,3.854153759612787e-06,2.906442047632722e-14
-0.5294117647058822,-4.96078431372549,3.9380341260304624e-06,3.497596587873371e-14
-0.4901960784313726,-4.96078431372549,4.017556799927215e-06,3.782679237524062e-14
-0.4509803921568629,-4.96078431372549,4.0923869134841906e-06,4.2795675792894585e-14
-0.41176470588235325,-4.96078431372549,4.162204941239693e-06,4.7921673500708155e-14
-0.3725490196078436,-4.96078431372549,4.226708967212429e-06,5.338840856601408e-14
-0.33333333333333304,-4.96078431372549,4.285616856033631e-06,9.309205771786891e-14
-0.2941176470588234,-4.96078431372549,4.338668306281637e-06,8.586752008356887e-13
-0.2549019607843137,-4.96078431372549,4.3856267651336055e-06,1.767315015228732e-11
-0.21568627450980404,-4.96078431372549,4.426281184642951e-06,2.2439468373093547e-10
-0.17647058823529438,-4.96078431372549,4.460447601405091e-06,1.9357109780215746e-09
-0.13725490196078471,-4.96078431372549,4.48797052307125e-06,1.128065894637658e-08
-0.09803921568627416,-4.96078431372549,4.5087241070897245e-06,4.4437015532471504e-08
-0.0588235294117645,-4.96078431372549,4.522613119171899e-06,1.183130895670455e-07
-0.019607843137254832,-4.96078431372549,4.529573661268296e-06,2.1291541231040836e-07
0.019607843137254832,-4.96078431372549,4.529573661268296e-06,2.589789165065951e-07
0.0588235294117645,-4.96078431372549,4.522613119171899e-06,2.1291540398926442e-07
0.09803921568627416,-4.96078431372549,4.5087241070897245e-06,1.1831305376508634e-07
0.13725490196078383,-4.96078431372549,4.48797052307125e-06,4.4437026597800224e-08
0.17647058823529438,-4.96078431372549,4.460447601405091e-06,1.1280664291192957e-08
0.21568627450980404,-4.96078431372549,4.426281184642951e-06,1.9357110030235594e-09
0.2549019607843137,-4.96078431372549,4.3856267651336055e-06,2.2439243401682998e-10
0.2941176470588234,-4.96078431372549,4.338668306281637e-06,1.7672179502597557e-11
0.33333333333333304,-4.96078431372549,4.285616856033631e-06,8.582356331354997e-13
0.3725490196078427,-4.96078431372549,4.2267089672124364e-06,9.504413160494283e-14
0.41176470588235325,-4.96078431372549,4.162204941239693e-06,5.333902885225778e-14
0.4509803921568629,-4.96078431372549,4.0923869134841906e-06,4.9031326850914163e-14
0.4901960784313726,-4.96078431372549,4.017556799927215e-06,4.234828380993186e-14
0.5294117647058822,-4.96078431372549,3.9380341260304624e-06,3.6516043109069264e-14
0.5686274509803919,-4.96078431372549,3.854153759612787e-06,3.9686306423587984e-14
0.6078431372549016,-4.96078431372549,3.7662635701829397e-06,3.393980024845089e-14
0.6470588235294112,-4.96078431372549,3.6747220375307643e-06,3.2319159028919125e-14
0.6862745098039218,-4.96078431372549,3.5798958324508997e-06,2.7898741337372464e-14
0.7254901960784315,-4.96078431372549,3.4821573922652203e-06,2.266238229197951e-14
0.7647058823529411,-4.96078431372549,3.3818825133319177e-06,2.3969642849442014e-14
0.8039215686274508,-4.96078431372549,3.2794479819935343e-06,1.51831839614452e-14
0.8431372549019605,-4.96078431372549,3.1752292644396647e-06,1.9485129247372805e-14
0.8823529411764701,-4.96078431372549,3.0695982747620185e-06,1.2706240483354125e-14
0.9215686274509807,-4.96078431372549,2.962921239082928e-06,1.3137000163407401e-14
0.9607843137254903,-4.96078431372549,2.85555667206771e-06,1.3635418618094248e-14
1.0,-4.96078431372549,2.747853480413604e-06,1.1963375150106406e-14
1.0392156862745097,-4.96078431372549,2.640149206071061e-06,1.2135762855617643e-14
1.0784313725490193,-4.96078431372549,2.532768420026281e-06,1.4192279205625169e-14
1.117647058823529,-4.96078431372549,2.4260212754862472e-06,7.462511018115507e-15
1.1568627450980395,-4.96078431372549,2.3202022272881445e-06,1.0953765157541617e-14
1.1960784313725492,-4.96078431372549,2.2155889223328093e-06,1.3600824674342853e-14
1.2352941176470589,-4.96078431372549,2.112441263843967e-06,8.690967461874953e-15
1.2745098039215685,-4.96078431372549,2.0110006503076724e-06,8.321162552882302e-15
1.3137254901960782,-4.96078431372549,1.9114893880734952e-06,8.636560180123245e-15
1.3529411764705879,-4.96078431372549,1.8141102748228e-06,1.0261011143858099e-14
1.3921568627450975,-4.96078431372549,1.719046349449395e-06,8.913612053938082e-15
1.431372549019608,-4.96078431372549,1.6264608023706497e-06,6.255113729201397e-15
1.4705882352941178,-4.96078431372549,1.536497038907219e-06,6.7363341991131685e-15
1.5098039215686274,-4.96078431372549,1.449278887147761e-06,6.409643140491582e-15
1.549019607843137,-4.96078431372549,1.3649109406599042e-06,2.514742890349327e-15
1.5882352941176467,-4.96078431372549,1.2834790255253596e-06,1.311470802708537e-14
1.6274509803921564,-4.96078431372549,1.205050780468271e-06,3.710902653830043e-15
1.666666666666667,-4.96078431372549,1.1296763383109832e-06,7.269606228040604e-15
1.7058823529411766,-4.96078431372549,1.057389096628065e-06,4.21597992679595e-15
1.7450980392156863,-4.96078431372549,9.882065652718992e-07,1.8018865224253383e-15
1.784313725490196,-4.96078431372549,9.221312784045557e-07,3.985773887287514e-15
1.8235294117647056,-4.96078431372549,8.591517587812954e-07,4.066715210523255e-15
1.8627450980392153,-4.96078431372549,7.992435222804003e-07,5.001371892369044e-15
1.9019607843137258,-4.96078431372549,7.423701110493405e-07,3.8174795334454036e-15
1.9411764705882355,-4.96078431372549,6.884841441257335e-07,2.9881834045580676e-15
1.9803921568627452,-4.96078431372549,6.3752837497849e-07,1.4065824255005622e-15
2.019607843137255,-4.96078431372549,5.894367460858164e-07,2.814389341850553e-15
2.0588235294117645,-4.96078431372549,5.441354314070505e-07,2.5731031372903087e-15
2.098039215686274,-4.96078431372549,5.015438584002342e-07,2.858441525804699e-15
2.137254901960784,-4.96078431372549,4.6157570207201607e-07,4.767112121505303e-15
2.1764705882352944,-4.96078431372549,4.2413984440698716e-07,1.5693510864716304e-15
2.215686274509804,-4.96078431372549,3.891412933965632e-07,7.614472769285683e-15
2.2549019607843137,-4.96078431372549,3.564820567602966e-07,1.856587963725273e-15
2.2941176470588234,-4.96078431372549,3.2606196631372807e-07,4.984668372095525e-15
2.333333333333333,-4.96078431372549,2.9777944977582905e-07,1.7562940006874994e-15
2.3725490196078427,-4.96078431372549,2.7153224761672055e-07,4.509756955448669e-15
2.4117647058823533,-4.96078431372549,2.472180733143575e-07,3.0464847439754674e-15
2.450980392156863,-4.96078431372549,2.2473521611066022e-07,8.238277152653382e-15
2.4901960784313726,-4.96078431372549,2.0398308602740229e-07,1.551512010595634e-14
2.5294117647058822,-4.96078431372549,1.848627015159148e-07,6.2828903952919296e-15
2.568627450980392,-4.96078431372549,1.6727712066903176e-07,1.329193829331714e-14
2.6078431372549016,-4.96078431372549,1.5113181741691372e-07,8.908322844974053e-15
2.6470588235294112,-4.96078431372549,1.3633500455940658e-07,1.2480995424573457e-15
2.686274509803922,-4.96078431372549,1.2279790585662492e-07,3.197907126147356e-15
2.7254901960784315,-4.96078431372549,1.1043497970742859e-07,2.5825039287260363e-15
2.764705882352941,-4.96078431372549,9.916409719423229e-08,2.7925707769786523e-15
2.803921568627451,-4.96078431372549,8.890667746460269e-08,3.856642932661273e-15
2.8431372549019605,-4.96078431372549,7.958778355843943e-08,5.4989040527157565e-15
2.88235294117647,-4.96078431372549,7.113618187775959e-08,2.1320030457205323e-15
2.9215686274509807,-4.96078431372549,6.34843685381169e-08,4.084791420749304e-15
2.9607843137254903,-4.96078431372549,5.656856584068691e-08,1.4727736684532972e-15
3.0,-4.96078431372549,5.032869206640697e-08,6.02076968329811e-15
3.0392156862745097,-4.96078431372549,4.470830772273963e-08,1.9281364641215928e-15
3.0784313725490193,-4.96078431372549,3.9654541274075896e-08,2.28824055192959e-15
3.117647058823529,-4.96078431372549,3.511799726294986e-08,3.0157847604024715e-15
3.1568627450980387,-4.96078431372549,3.105264958533904e-08,5.528694608497873e-15
3.1960784313725483,-4.96078431372549,2.7415722523499534e-08,6.821850518499786e-15
3.235294117647058,-4.96078431372549,2.4167561967882087e-08,1.9422763663754807e-15
3.2745098039215677,-4.96078431372549,2.1271499079313488e-08,4.476587539636326e-15
3.313725490196079,-4.96078431372549,1.8693708457116697e-08,3.3251478758788435e-15
3.3529411764705888,-4.96078431372549,1.6403062691198762e-08,4.562091087709939e-15
3.3921568627450984,-4.96078431372549,1.4370984989031665e-08,2.4900907264068006e-15
3.431372549019608,-4.96078431372549,1.2571301384269181e-08,3.8629865678351195e-15
3.4705882352941178,-4.96078431372549,1.0980093854494267e-08,7.795517745744081e-15
3.5098039215686274,-4.96078431372549,9.575555503016754e-09,1.7109681977074195e-15
3.549019607843137,-4.96078431372549,8.337848795141578e-09,4.510202997481433e-15
3.5882352941176467,-4.96078431372549,7.248967684026066e-09,2.9192876835693287e-15
3.6274509803921564,-4.96078431372549,6.29260431599551e-09,2.3248666208189832e-15
3.666666666666666,-4.96078431372549,5.454020870580061e-09,2.886229204795952e-15
3.7058823529411757,-4.96078431372549,4.7199269669481856e-09,1.357699882913472e-15
3.7450980392156854,-4.96078431372549,4.078362956002597e-09,2.9854575257919716e-15
3.784313725490197,-4.96078431372549,3.5185893161547142e-09,4.814891433094482e-15
3.8235294117647065,-4.96078431372549,3.030982280533071e-09,3.832327374969434e-15
3.862745098039216,-4.96078431372549,2.60693574379378e-09,2.8365130931441833e-15
3.901960784313726,-4.96078431372549,2.2387694273749223e-09,2.960550421861771e-15
3.9411764705882355,-4.96078431372549,1.9196432224552115e-09,5.361654151116089e-16
3.980392156862745,-4.96078431372549,1.6434775794677572e-09,1.2153882410464961e-15
4.019607843137255,-4.96078431372549,1.4048797711496183e-09,1.4057740764136007e-15
4.0588235294117645,-4.96078431372549,1.1990758221158833e-09,1.2964778692655144e-15
4.098039215686274,-4.96078431372549,1.0218478711517377e-09,5.975139183031831e-15
4.137254901960784,-4.96078431372549,8.694767121303505e-10,2.8344361391342128e-15
4.1764705882352935,-4.96078431372549,7.386892450082815e-10,1.0471265657660352e-15
4.215686274509803,-4.96078431372549,6.266105590589343e-10,2.3352799524244823e-15
4.254901960784313,-4.96078431372549,5.307203657374658e-10,1.4691260580229876e-15
4.294117647058824,-4.96078431372549,4.488134977178326e-10,5.8388107949082016e-15
4.333333333333334,-4.96078431372549,3.789641931290894e-10,2.009442284298795e-15
4.372549019607844,-4.96078431372549,3.194938893083888e-10,7.894430254261656e-16
4.411764705882353,-4.96078431372549,2.689422579882421e-10,1.2362287656814437e-15
4.450980392156863,-4.96078431372549,2.2604122329382318e-10,4.9400143026569415e-15
4.490196078431373,-4.96078431372549,1.8969171483517703e-10,7.002118989115394e-15
4.529411764705882,-4.96078431372549,1.5894292017359877e-10,2.629961053326321e-15
4.568627450980392,-4.96078431372549,1.3297381369834013e-10,1.2729733759225766e-15
4.607843137254902,-4.96078431372549,1.1107675218646644e-10,1.0218127188614071e-15
4.647058823529411,-4.96078431372549,9.264294079046815e-11,1.3968434299945827e-15
4.686274509803921,-4.96078431372549,7.714958669682617e-11,2.7835438574269077e-15
4.725490196078431,-4.96078431372549,6.414857104886289e-11,9.568437017832044e-16
4.76470588235294,-4.96078431372549,5.325648278451599e-11,7.395985192258753e-16
4.803921568627452,-4.96078431372549,4.414587068750856e-11,3.808218965590125e-15
4.843137254901961,-4.96078431372549,3.6537582097263816e-11,1.7771157196125048e-15
4.882352941176471,-4.96078431372549,3.0194068299608544e-11,3.883840436997691e-15
4.921568627450981,-4.96078431372549,2.4913547577262072e-11,4.994532768776093e-15
4.96078431372549,-4.96078431372549,2.0524927203807278e-11,2.093666660656653e-15
5.0,-4.96078431372549,1.688339529949318e-11,2.0082183521948584e-14
-5.0,-4.921568627450981,2.049338679172629e-11,4.257540211319847e-15
-4.96078431372549,-4.921568627450981,2.4913547577262072e-11,1.3418233106384612e-14
-4.921568627450981,-4.921568627450981,3.024053857639841e-11,7.706555377761193e-15
-4.882352941176471,-4.921568627450981,3.665013520700153e-11,5.783209246830386e-15
-4.8431372549019605,-4.921568627450981,4.435001307919157e-11,5.8330866230370704e-15
-4.803921568627451,-4.921568627450981,5.358509868472996e-11,1.9766986567896187e-15
-4.764705882352941,-4.921568627450981,6.46437331774583e-11,3.840560038613708e-15
-4.7254901960784315,-4.921568627450981,7.786475737379294e-11,4.57993128745192e-15
-4.686274509803922,-4.921568627450981,9.364563779699784e-11,7.032692710782553e-16
-4.647058823529412,-4.921568627450981,1.1245176609701527e-10,6.3737753128835486e-15
-4.607843137254902,-4.921568627450981,1.3482707747737865e-10,6.239707212154843e-15
-4.568627450980392,-4.921568627450981,1.6140614781274713e-10,1.3604421139313186e-15
-4.529411764705882,-4.921568627450981,1.9292794388471157e-10,6.400133849117081e-15
-4.490196078431373,-4.921568627450981,2.3025141651571844e-10,3.4587086038581227e-15
-4.450980392156863,-4.921568627450981,2.743731422301263e-10,2.466915546944386e-15
-4.411764705882353,-4.921568627450981,3.2644723527611385e-10,1.5382159497728348e-14
-4.372549019607844,-4.921568627450981,3.8780776822694675e-10,1.99868597044276e-15
-4.333333333333333,-4.921568627450981,4.59993955732472e-10,4.702282434316551e-15
-4.294117647058823,-4.921568627450981,5.44778372058566e-10,4.252784335788566e-15
-4.254901960784314,-4.921568627450981,6.441984885368848e-10,1.1378716748082079e-14
-4.215686274509804,-4.921568627450981,7.605918316062872e-10,8.299276994935983e-16
-4.176470588235294,-4.921568627450981,8.966350753688367e-10,4.1671918916398985e-15
-4.137254901960784,-4.921568627450981,1.0553873940640694e-09,1.56129083095177e-15
-4.098039215686274,-4.921568627450981,1.2403384090902188e-09,8.853296991617862e-15
-4.0588235294117645,-4.921568627450981,1.4554610716225754e-09,5.61513269521403e-15
-4.019607843137255,-4.921568627450981,1.7052698248974366e-09,9.621904693307592e-15
-3.980392156862745,-4.921568627450981,1.994884389194742e-09,1.6979494930901326e-15
-3.9411764705882355,-4.921568627450981,2.3300995067663505e-09,4.110769015104942e-15
-3.9019607843137254,-4.921568627450981,2.7174609726790637e-09,1.5983559793104493e-15
-3.8627450980392157,-4.921568627450981,3.1643482599940284e-09,6.256706463152759e-15
-3.8235294117647056,-4.921568627450981,3.6790640230817495e-09,3.446176391543187e-15
-3.784313725490196,-4.921568627450981,4.27093073034657e-09,6.937441983592815e-15
-3.7450980392156863,-4.921568627450981,4.950394636374934e-09,9.071603521405604e-15
-3.7058823529411766,-4.921568627450981,5.729137252698928e-09,8.721992469875932e-15
-3.666666666666667,-4.921568627450981,6.620194415177816e-09,5.589615112691775e-15
-3.627450980392157,-4.921568627450981,7.638082973680829e-09,4.804620329365919e-15
-3.588235294117647,-4.921568627450981,8.798935045602435e-09,1.779325805684835e-15
-3.549019607843137,-4.921568627450981,1.0120639678139508e-08,5.859971089589385e-15
-3.5098039215686274,-4.921568627450981,1.1622991654697341e-08,3.394452607780525e-15
-3.4705882352941178,-4.921568627450981,1.3327847057893729e-08,6.7834107048530535e-15
-3.431372549019608,-4.921568627450981,1.5259285065186275e-08,7.535576722474887e-15
-3.392156862745098,-4.921568627450981,1.7443775303132252e-08,5.956066783452086e-16
-3.3529411764705883,-4.921568627450981,1.9910349922906913e-08,5.860520826638652e-16
-3.313725490196078,-4.921568627450981,2.269077938339564e-08,3.1901176416909355e-15
-3.2745098039215685,-4.921568627450981,2.581975073966928e-08,8.576017524600544e-16
-3.235294117647059,-4.921568627450981,2.933504703498149e-08,3.208669373432753e-15
-3.196078431372549,-4.921568627450981,3.3277726184944576e-08,4.7974968182004664e-15
-3.1568627450980395,-4.921568627450981,3.769229752497668e-08,1.0688326446712537e-14
-3.1176470588235294,-4.921568627450981,4.2626893968538325e-08,1.815105011711643e-15
-3.0784313725490193,-4.921568627450981,4.813343749657434e-08,3.2404705298592253e-15
-3.0392156862745097,-4.921568627450981,5.426779547080365e-08,4.210920913777357e-16
-3.0,-4.921568627450981,6.108992503833195e-08,3.937115684621131e-15
-2.9607843137254903,-4.921568627450981,6.866400267612215e-08,4.967228630698629e-15
-2.9215686274509802,-4.921568627450981,7.705853571521741e-08,6.018744418610476e-15
-2.8823529411764706,-4.921568627450981,8.634645249058846e-08,4.658553580132762e-15
-2.843137254901961,-4.921568627450981,9.660516758783993e-08,4.901939121705783e-15
-2.803921568627451,-4.921568627450981,1.07916618507656e-07,1.6658246971583911e-15
-2.764705882352941,-4.921568627450981,1.2036726994805047e-07,2.810394870295599e-15
-2.7254901960784315,-4.921568627450981,1.3404808181851386e-07,2.1856908070640124e-15
-2.686274509803922,-4.921568627450981,1.490544370544558e-07,2.4742009823467887e-15
-2.6470588235294117,-4.921568627450981,1.654860253003463e-07,4.335071343657992e-15
-2.607843137254902,-4.921568627450981,1.8344667858095656e-07,7.83099881435157e-15
-2.5686274509803924,-4.921568627450981,2.0304415518717584e-07,8.104873192891189e-15
-2.5294117647058822,-4.921568627450981,2.2438986817081792e-07,2.0717948045684578e-14
-2.4901960784313726,-4.921568627450981,2.4759855507588655e-07,6.203373710131927e-15
-2.450980392156863,-4.921568627450981,2.7278788583574745e-07,1.9057572220519775e-14
-2.411764705882353,-4.921568627450981,3.000780061394737e-07,1.1623008798703183e-14
-2.372549019607843,-4.921568627450981,3.2959101401856516e-07,4.400666270922117e-15
-2.3333333333333335,-4.921568627450981,3.61450367928462e-07,2.1676897830714035e-15
-2.2941176470588234,-4.921568627450981,3.9578022519786783e-07,9.151068798901204e-15
-2.2549019607843137,-4.921568627450981,4.327047103918835e-07,4.323663250663022e-15
-2.215686274509804,-4.921568627450981,4.7234711387986005e-07,8.803215477375672e-15
-2.1764705882352944,-4.921568627450981,5.148290217119955e-07,3.820369168792386e-16
-2.1372549019607843,-4.921568627450981,5.602693787847508e-07,7.670991653139234e-15
-2.0980392156862746,-4.921568627450981,6.087834882074535e-07,4.803180114655379e-15
-2.058823529411765,-4.921568627450981,6.604819507627261e-07,6.4341857572207e-15
-2.019607843137255,-4.921568627450981,7.154695493717315e-07,8.105638522232324e-15
-1.9803921568627452,-4.921568627450981,7.738440845205518e-07,6.931810910474283e-15
-1.9411764705882355,-4.921568627450981,8.356951676635094e-07,1.0411545805307479e-14
